Unnamed: 0,X,lag_1,lag_2,rolling_mean,Q2_Predicted
02/23/2025,7.8,9.61,10.43,10.933333333333321,4.3682075
02/24/2025,28.4,4.3682074546813965,9.61,6.989103727340698,23.79584
02/25/2025,16.7,23.795839309692383,4.3682074546813965,12.591348921457927,12.417036
02/26/2025,1.8,12.417036056518555,23.795839309692383,13.527027606964111,2.0150313
02/27/2025,1.2,2.015031337738037,12.417036056518555,12.742635567982992,0.6933689
02/28/2025,4.5,0.6933689117431641,2.015031337738037,5.041812101999919,1.0635358
